9.000000e-05 1.000000e+02 1.869982e-05 -1.842756e+03
1.000000e-04 1.000000e+02 2.077812e-05 -1.842756e+03
2.000000e-04 1.000000e+02 4.156716e-05 -1.842756e+03
3.000000e-04 1.000000e+02 6.236713e-05 -1.842756e+03
4.000000e-04 1.000000e+02 8.317805e-05 -1.842756e+03
5.000000e-04 1.000000e+02 1.039999e-04 -1.842756e+03
6.000000e-04 1.000000e+02 1.248328e-04 -1.842756e+03
7.000000e-04 1.000000e+02 1.456766e-04 -1.842756e+03
8.000000e-04 1.000000e+02 1.665314e-04 -1.842756e+03
9.000000e-04 1.000000e+02 1.873972e-04 -1.842756e+03
1.000000e-03 1.000000e+02 2.082741e-04 -1.842756e+03
2.000000e-03 1.000000e+02 4.176507e-04 -1.842757e+03
3.000000e-03 1.000000e+02 6.281416e-04 -1.842757e+03
4.000000e-03 1.000000e+02 8.397585e-04 -1.842757e+03
5.000000e-03 1.000000e+02 1.052513e-03 -1.842757e+03
6.000000e-03 1.000000e+02 1.266417e-03 -1.842757e+03
7.000000e-03 1.000000e+02 1.481483e-03 -1.842758e+03
8.000000e-03 1.000000e+02 1.697723e-03 -1.842758e+03
9.000000e-03 1.000000e+02 1.915149e-03 -1.842758e+03
1.000000e-02 1.000000e+02 2.133774e-03 -1.842758e+03
2.000000e-02 1.000000e+02 4.388741e-03 -1.842760e+03
3.000000e-02 1.000000e+02 6.778027e-03 -1.842762e+03
4.000000e-02 1.000000e+02 9.315979e-03 -1.842764e+03
5.000000e-02 1.000000e+02 1.201827e-02 -1.842765e+03
6.000000e-02 1.000000e+02 1.490197e-02 -1.842767e+03
7.000000e-02 1.000000e+02 1.798569e-02 -1.842768e+03
8.000000e-02 1.000000e+02 2.128961e-02 -1.842770e+03
9.000000e-02 1.000000e+02 2.483566e-02 -1.842771e+03
1.000000e-01 1.000000e+02 2.864752e-02 -1.842772e+03
1.778280e-01 1.000000e+02 7.064992e-02 -1.842778e+03
3.162280e-01 1.000000e+02 2.670000e-01 -1.842776e+03
5.623410e-01 1.000000e+02 2.038000e+00 -1.842196e+03
1.000000e+00 1.000000e+02 1.403200e+01 -1.838551e+03
1.778279e+00 1.000000e+02 8.301700e+01 -1.822995e+03
3.162278e+00 1.000000e+02 3.913200e+02 -1.777131e+03
5.623413e+00 1.000000e+02 1.566434e+03 -1.666258e+03
1.000000e+01 1.000000e+02 5.572243e+03 -1.433158e+03
1.778279e+01 1.000000e+02 1.797183e+04 -9.887440e+02
3.162278e+01 1.000000e+02 5.496921e+04 -2.117200e+02
5.623413e+01 1.000000e+02 1.622469e+05 1.097542e+03
1.000000e+02 1.000000e+02 4.658473e+05 3.236666e+03
1.778279e+02 1.000000e+02 1.311657e+06 6.651316e+03
3.162278e+02 1.000000e+02 3.633820e+06 1.201013e+04
5.623413e+02 1.000000e+02 9.941889e+06 2.029967e+04
1.000000e+03 1.000000e+02 2.694135e+07 3.297377e+04
1.000000e-10 2.000000e+02 4.154532e-11 -1.842445e+03
2.000000e-10 2.000000e+02 8.309064e-11 -1.842445e+03
3.000000e-10 2.000000e+02 1.246360e-10 -1.842445e+03
4.000000e-10 2.000000e+02 1.661813e-10 -1.842445e+03
5.000000e-10 2.000000e+02 2.077266e-10 -1.842445e+03
6.000000e-10 2.000000e+02 2.492719e-10 -1.842445e+03
7.000000e-10 2.000000e+02 2.908173e-10 -1.842445e+03
8.000000e-10 2.000000e+02 3.323626e-10 -1.842445e+03
9.000000e-10 2.000000e+02 3.739079e-10 -1.842445e+03
1.000000e-09 2.000000e+02 4.154532e-10 -1.842445e+03
2.000000e-09 2.000000e+02 8.309064e-10 -1.842445e+03
3.000000e-09 2.000000e+02 1.246360e-09 -1.842445e+03
4.000000e-09 2.000000e+02 1.661813e-09 -1.842445e+03
5.000000e-09 2.000000e+02 2.077266e-09 -1.842445e+03
6.000000e-09 2.000000e+02 2.492719e-09 -1.842445e+03
7.000000e-09 2.000000e+02 2.908173e-09 -1.842445e+03
8.000000e-09 2.000000e+02 3.323626e-09 -1.842445e+03
9.000000e-09 2.000000e+02 3.739079e-09 -1.842445e+03
1.000000e-08 2.000000e+02 4.154532e-09 -1.842445e+03
2.000000e-08 2.000000e+02 8.309065e-09 -1.842445e+03
3.000000e-08 2.000000e+02 1.246360e-08 -1.842445e+03
4.000000e-08 2.000000e+02 1.661813e-08 -1.842445e+03
5.000000e-08 2.000000e+02 2.077266e-08 -1.842445e+03
6.000000e-08 2.000000e+02 2.492720e-08 -1.842445e+03
7.000000e-08 2.000000e+02 2.908173e-08 -1.842445e+03
8.000000e-08 2.000000e+02 3.323627e-08 -1.842445e+03
9.000000e-08 2.000000e+02 3.739080e-08 -1.842445e+03
1.000000e-07 2.000000e+02 4.154533e-08 -1.842445e+03
2.000000e-07 2.000000e+02 8.309069e-08 -1.842445e+03
3.000000e-07 2.000000e+02 1.246361e-07 -1.842445e+03
4.000000e-07 2.000000e+02 1.661815e-07 -1.842445e+03
5.000000e-07 2.000000e+02 2.077269e-07 -1.842445e+03
6.000000e-07 2.000000e+02 2.492724e-07 -1.842445e+03
7.000000e-07 2.000000e+02 2.908178e-07 -1.842445e+03
8.000000e-07 2.000000e+02 3.323634e-07 -1.842445e+03
